date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:42:52	55127/55127	---M--	200	added ('OK')	image/svg+xml	etag:%22d757-5f3b11211dc6a%22	https://html.vecurosoft.com/playrex/dark/assets/img/match/logo-4-7.svg	C:/My%20Web%20Sites/Ersan/html.vecurosoft.com/playrex/dark/assets/img/match/logo-4-7.svg	(from https://html.vecurosoft.com/playrex/dark/index-3.html)
12:42:52	69790/69790	---M--	200	added ('OK')	image/svg+xml	etag:%221109e-5f3b1121007ab%22	https://html.vecurosoft.com/playrex/dark/assets/img/match/logo-4-4.svg	C:/My%20Web%20Sites/Ersan/html.vecurosoft.com/playrex/dark/assets/img/match/logo-4-4.svg	(from https://html.vecurosoft.com/playrex/dark/index-3.html)
12:42:52	57430/57430	---M--	200	added ('OK')	image/svg+xml	etag:%22e056-5f3b11212690a%22	https://html.vecurosoft.com/playrex/dark/assets/img/match/logo-4-8.svg	C:/My%20Web%20Sites/Ersan/html.vecurosoft.com/playrex/dark/assets/img/match/logo-4-8.svg	(from https://html.vecurosoft.com/playrex/dark/index-3.html)
12:42:53	376407/376407	---M--	200	added ('OK')	image/jpeg	etag:%225be57-5f3b111aa77d6%22	https://html.vecurosoft.com/playrex/dark/assets/img/bg/tournament-bg-2-1.jpg	C:/My%20Web%20Sites/Ersan/html.vecurosoft.com/playrex/dark/assets/img/bg/tournament-bg-2-1.jpg	(from https://html.vecurosoft.com/playrex/dark/index-3.html)
12:42:53	3423/3423	---M--	200	added ('OK')	image/png	etag:%22d5f-5f3b111f357f7%22	https://html.vecurosoft.com/playrex/dark/assets/img/icon/t-mobile-ic-1-1.png	C:/My%20Web%20Sites/Ersan/html.vecurosoft.com/playrex/dark/assets/img/icon/t-mobile-ic-1-1.png	(from https://html.vecurosoft.com/playrex/dark/index-3.html)
12:42:53	2103/2103	---M--	200	added ('OK')	image/png	etag:%22837-5f3b111f3c557%22	https://html.vecurosoft.com/playrex/dark/assets/img/icon/t-windows-ic-1-1.png	C:/My%20Web%20Sites/Ersan/html.vecurosoft.com/playrex/dark/assets/img/icon/t-windows-ic-1-1.png	(from https://html.vecurosoft.com/playrex/dark/index-3.html)
12:42:53	54753/54753	---M--	200	added ('OK')	image/jpeg	etag:%22d5e1-5f3b112742080%22	https://html.vecurosoft.com/playrex/dark/assets/img/tournament/tournament-2-1.jpg	C:/My%20Web%20Sites/Ersan/html.vecurosoft.com/playrex/dark/assets/img/tournament/tournament-2-1.jpg	(from https://html.vecurosoft.com/playrex/dark/index-3.html)
12:42:54	280503/280503	---M--	200	added ('OK')	image/jpeg	etag:%22447b7-5f3b11275f53f%22	https://html.vecurosoft.com/playrex/dark/assets/img/tournament/tournament-2-2.jpg	C:/My%20Web%20Sites/Ersan/html.vecurosoft.com/playrex/dark/assets/img/tournament/tournament-2-2.jpg	(from https://html.vecurosoft.com/playrex/dark/index-3.html)
12:42:54	260323/260323	---M--	200	added ('OK')	image/jpeg	etag:%223f8e3-5f3b11276df9f%22	https://html.vecurosoft.com/playrex/dark/assets/img/tournament/tournament-2-3.jpg	C:/My%20Web%20Sites/Ersan/html.vecurosoft.com/playrex/dark/assets/img/tournament/tournament-2-3.jpg	(from https://html.vecurosoft.com/playrex/dark/index-3.html)
12:42:54	30860/30860	---M--	200	added ('OK')	image/jpeg	etag:%22788c-5f3b111825e47%22	https://html.vecurosoft.com/playrex/dark/assets/img/bg/cta-bg-2-1.jpg	C:/My%20Web%20Sites/Ersan/html.vecurosoft.com/playrex/dark/assets/img/bg/cta-bg-2-1.jpg	(from https://html.vecurosoft.com/playrex/dark/index-3.html)
12:42:54	568446/568446	---M--	200	added ('OK')	image/png	etag:%228ac7e-5f3b111d67963%22	https://html.vecurosoft.com/playrex/dark/assets/img/cta/cta-1-1.png	C:/My%20Web%20Sites/Ersan/html.vecurosoft.com/playrex/dark/assets/img/cta/cta-1-1.png	(from https://html.vecurosoft.com/playrex/dark/index-3.html)
12:42:54	189463/189463	---M--	200	added ('OK')	image/jpeg	etag:%222e417-5f3b1117d3dca%22	https://html.vecurosoft.com/playrex/dark/assets/img/bg/body-bg-3-1.jpg	C:/My%20Web%20Sites/Ersan/html.vecurosoft.com/playrex/dark/assets/img/bg/body-bg-3-1.jpg	(from https://html.vecurosoft.com/playrex/dark/index-3.html)
12:42:55	35624/35624	---M--	200	added ('OK')	image/png	etag:%228b28-5f3b1124995f2%22	https://html.vecurosoft.com/playrex/dark/assets/img/product/p-3-1.png	C:/My%20Web%20Sites/Ersan/html.vecurosoft.com/playrex/dark/assets/img/product/p-3-1.png	(from https://html.vecurosoft.com/playrex/dark/index-3.html)
12:42:55	70283/70283	---M--	200	added ('OK')	image/png	etag:%221128b-5f3b11249c4d2%22	https://html.vecurosoft.com/playrex/dark/assets/img/product/p-3-2.png	C:/My%20Web%20Sites/Ersan/html.vecurosoft.com/playrex/dark/assets/img/product/p-3-2.png	(from https://html.vecurosoft.com/playrex/dark/index-3.html)
12:42:55	46677/46677	---M--	200	added ('OK')	image/png	etag:%22b655-5f3b1124a9f92%22	https://html.vecurosoft.com/playrex/dark/assets/img/product/p-3-3.png	C:/My%20Web%20Sites/Ersan/html.vecurosoft.com/playrex/dark/assets/img/product/p-3-3.png	(from https://html.vecurosoft.com/playrex/dark/index-3.html)
12:42:55	57297/57297	---M--	200	added ('OK')	image/png	etag:%22dfd1-5f3b1124ade12%22	https://html.vecurosoft.com/playrex/dark/assets/img/product/p-3-4.png	C:/My%20Web%20Sites/Ersan/html.vecurosoft.com/playrex/dark/assets/img/product/p-3-4.png	(from https://html.vecurosoft.com/playrex/dark/index-3.html)
12:42:55	53401/53401	---M--	200	added ('OK')	image/png	etag:%22d099-5f3b1124bb8d1%22	https://html.vecurosoft.com/playrex/dark/assets/img/product/p-3-5.png	C:/My%20Web%20Sites/Ersan/html.vecurosoft.com/playrex/dark/assets/img/product/p-3-5.png	(from https://html.vecurosoft.com/playrex/dark/index-3.html)
12:42:56	37179/37179	---M--	200	added ('OK')	image/jpeg	etag:%22913b-5f3b111d4c3e4%22	https://html.vecurosoft.com/playrex/dark/assets/img/gallery/gal-1-1.jpg	C:/My%20Web%20Sites/Ersan/html.vecurosoft.com/playrex/dark/assets/img/gallery/gal-1-1.jpg	(from https://html.vecurosoft.com/playrex/dark/index-3.html)
12:42:56	42826/42826	---M--	200	added ('OK')	image/jpeg	etag:%22a74a-5f3b111d5fc64%22	https://html.vecurosoft.com/playrex/dark/assets/img/gallery/gal-1-2.jpg	C:/My%20Web%20Sites/Ersan/html.vecurosoft.com/playrex/dark/assets/img/gallery/gal-1-2.jpg	(from https://html.vecurosoft.com/playrex/dark/index-3.html)
12:42:56	59604/59604	---M--	200	added ('OK')	image/jpeg	etag:%22e8d4-5f3b111d72543%22	https://html.vecurosoft.com/playrex/dark/assets/img/gallery/gal-1-3.jpg	C:/My%20Web%20Sites/Ersan/html.vecurosoft.com/playrex/dark/assets/img/gallery/gal-1-3.jpg	(from https://html.vecurosoft.com/playrex/dark/index-3.html)
12:42:56	39641/39641	---M--	200	added ('OK')	image/jpeg	etag:%229ad9-5f3b111d81f43%22	https://html.vecurosoft.com/playrex/dark/assets/img/gallery/gal-1-4.jpg	C:/My%20Web%20Sites/Ersan/html.vecurosoft.com/playrex/dark/assets/img/gallery/gal-1-4.jpg	(from https://html.vecurosoft.com/playrex/dark/index-3.html)
12:42:57	62448/62448	---M--	200	added ('OK')	image/jpeg	etag:%22f3f0-5f3b111d84e23%22	https://html.vecurosoft.com/playrex/dark/assets/img/gallery/gal-1-5.jpg	C:/My%20Web%20Sites/Ersan/html.vecurosoft.com/playrex/dark/assets/img/gallery/gal-1-5.jpg	(from https://html.vecurosoft.com/playrex/dark/index-3.html)
12:42:57	28021/28021	---M--	200	added ('OK')	image/jpeg	etag:%226d75-5f3b111d91942%22	https://html.vecurosoft.com/playrex/dark/assets/img/gallery/gal-1-6.jpg	C:/My%20Web%20Sites/Ersan/html.vecurosoft.com/playrex/dark/assets/img/gallery/gal-1-6.jpg	(from https://html.vecurosoft.com/playrex/dark/index-3.html)
12:42:57	265970/265970	---M--	200	added ('OK')	image/jpeg	etag:%2240ef2-5f3b111abb056%22	https://html.vecurosoft.com/playrex/dark/assets/img/bg/video-bg-1-1.jpg	C:/My%20Web%20Sites/Ersan/html.vecurosoft.com/playrex/dark/assets/img/bg/video-bg-1-1.jpg	(from https://html.vecurosoft.com/playrex/dark/index-3.html)
12:42:57	9818/9818	---M--	200	added ('OK')	image/png	etag:%22265a-5f3b1125434ae%22	https://html.vecurosoft.com/playrex/dark/assets/img/shape/video-frame-1-1.png	C:/My%20Web%20Sites/Ersan/html.vecurosoft.com/playrex/dark/assets/img/shape/video-frame-1-1.png	(from https://html.vecurosoft.com/playrex/dark/index-3.html)
12:42:57	77100/77100	---M--	200	added ('OK')	image/jpeg	etag:%2212d2c-5f3b11161f575%22	https://html.vecurosoft.com/playrex/dark/assets/img/about/video-1-1.jpg	C:/My%20Web%20Sites/Ersan/html.vecurosoft.com/playrex/dark/assets/img/about/video-1-1.jpg	(from https://html.vecurosoft.com/playrex/dark/index-3.html)
12:42:58	256259/256259	---M--	200	added ('OK')	image/jpeg	etag:%223e903-5f3b11163ba95%22	https://html.vecurosoft.com/playrex/dark/assets/img/about/video-1-2.jpg	C:/My%20Web%20Sites/Ersan/html.vecurosoft.com/playrex/dark/assets/img/about/video-1-2.jpg	(from https://html.vecurosoft.com/playrex/dark/index-3.html)
12:42:58	380569/380569	---M--	200	added ('OK')	image/jpeg	etag:%225ce99-5f3b111647614%22	https://html.vecurosoft.com/playrex/dark/assets/img/about/video-1-3.jpg	C:/My%20Web%20Sites/Ersan/html.vecurosoft.com/playrex/dark/assets/img/about/video-1-3.jpg	(from https://html.vecurosoft.com/playrex/dark/index-3.html)
12:42:58	345217/345217	---M--	200	added ('OK')	image/jpeg	etag:%2254481-5f3b111660c54%22	https://html.vecurosoft.com/playrex/dark/assets/img/about/video-1-4.jpg	C:/My%20Web%20Sites/Ersan/html.vecurosoft.com/playrex/dark/assets/img/about/video-1-4.jpg	(from https://html.vecurosoft.com/playrex/dark/index-3.html)
12:42:58	221567/221567	---M--	200	added ('OK')	image/jpeg	etag:%223617f-5f3b1116679b3%22	https://html.vecurosoft.com/playrex/dark/assets/img/about/video-1-5.jpg	C:/My%20Web%20Sites/Ersan/html.vecurosoft.com/playrex/dark/assets/img/about/video-1-5.jpg	(from https://html.vecurosoft.com/playrex/dark/index-3.html)
12:42:59	10181/10181	---M--	200	added ('OK')	image/jpeg	etag:%2227c5-5f3b1115e6b37%22	https://html.vecurosoft.com/playrex/dark/assets/img/about/v-t-1-1.jpg	C:/My%20Web%20Sites/Ersan/html.vecurosoft.com/playrex/dark/assets/img/about/v-t-1-1.jpg	(from https://html.vecurosoft.com/playrex/dark/index-3.html)
12:42:59	38640/38640	---M--	200	added ('OK')	image/jpeg	etag:%2296f0-5f3b1115f9416%22	https://html.vecurosoft.com/playrex/dark/assets/img/about/v-t-1-2.jpg	C:/My%20Web%20Sites/Ersan/html.vecurosoft.com/playrex/dark/assets/img/about/v-t-1-2.jpg	(from https://html.vecurosoft.com/playrex/dark/index-3.html)
12:42:59	49230/49230	---M--	200	added ('OK')	image/jpeg	etag:%22c04e-5f3b111609db6%22	https://html.vecurosoft.com/playrex/dark/assets/img/about/v-t-1-3.jpg	C:/My%20Web%20Sites/Ersan/html.vecurosoft.com/playrex/dark/assets/img/about/v-t-1-3.jpg	(from https://html.vecurosoft.com/playrex/dark/index-3.html)
12:42:59	43329/43329	---M--	200	added ('OK')	image/jpeg	etag:%22a941-5f3b11160cc96%22	https://html.vecurosoft.com/playrex/dark/assets/img/about/v-t-1-4.jpg	C:/My%20Web%20Sites/Ersan/html.vecurosoft.com/playrex/dark/assets/img/about/v-t-1-4.jpg	(from https://html.vecurosoft.com/playrex/dark/index-3.html)
12:42:59	36811/36811	---M--	200	added ('OK')	image/jpeg	etag:%228fcb-5f3b11161a755%22	https://html.vecurosoft.com/playrex/dark/assets/img/about/v-t-1-5.jpg	C:/My%20Web%20Sites/Ersan/html.vecurosoft.com/playrex/dark/assets/img/about/v-t-1-5.jpg	(from https://html.vecurosoft.com/playrex/dark/index-3.html)
12:43:00	251144/251144	---M--	200	added ('OK')	image/jpeg	etag:%223d508-5f3b1117dbac9%22	https://html.vecurosoft.com/playrex/dark/assets/img/bg/body-bg-3-2.jpg	C:/My%20Web%20Sites/Ersan/html.vecurosoft.com/playrex/dark/assets/img/bg/body-bg-3-2.jpg	(from https://html.vecurosoft.com/playrex/dark/index-3.html)
12:43:00	90716/90716	---M--	200	added ('OK')	image/jpeg	etag:%221625c-5f3b111b11ef3%22	https://html.vecurosoft.com/playrex/dark/assets/img/blog/blog-2-1.jpg	C:/My%20Web%20Sites/Ersan/html.vecurosoft.com/playrex/dark/assets/img/blog/blog-2-1.jpg	(from https://html.vecurosoft.com/playrex/dark/index-3.html)
12:43:00	63780/63780	---M--	200	added ('OK')	image/jpeg	etag:%22f924-5f3b111b1da73%22	https://html.vecurosoft.com/playrex/dark/assets/img/blog/blog-2-2.jpg	C:/My%20Web%20Sites/Ersan/html.vecurosoft.com/playrex/dark/assets/img/blog/blog-2-2.jpg	(from https://html.vecurosoft.com/playrex/dark/index-3.html)
12:43:00	92156/92156	---M--	200	added ('OK')	image/jpeg	etag:%22167fc-5f3b111b25773%22	https://html.vecurosoft.com/playrex/dark/assets/img/blog/blog-2-3.jpg	C:/My%20Web%20Sites/Ersan/html.vecurosoft.com/playrex/dark/assets/img/blog/blog-2-3.jpg	(from https://html.vecurosoft.com/playrex/dark/index-3.html)
12:43:01	124614/124614	---M--	200	added ('OK')	image/jpeg	etag:%221e6c6-5f3b111b33233%22	https://html.vecurosoft.com/playrex/dark/assets/img/blog/blog-2-4.jpg	C:/My%20Web%20Sites/Ersan/html.vecurosoft.com/playrex/dark/assets/img/blog/blog-2-4.jpg	(from https://html.vecurosoft.com/playrex/dark/index-3.html)
12:43:01	1150/1150	---M--	200	added ('OK')	image/vnd.microsoft.icon	etag:%2247e-5f3b112d78d76%22	https://html.vecurosoft.com/playrex/light/assets/img/favicon.ico	C:/My%20Web%20Sites/Ersan/html.vecurosoft.com/playrex/light/assets/img/favicon.ico	(from https://html.vecurosoft.com/playrex/light/index.html)
12:43:01	173238/173238	---M-Z	200	added ('OK')	text/css	etag:%222a4b6-5f3b1129c788f-gzip%22	https://html.vecurosoft.com/playrex/light/assets/css/app.min.css	C:/My%20Web%20Sites/Ersan/html.vecurosoft.com/playrex/light/assets/css/app.min.css	(from https://html.vecurosoft.com/playrex/light/index.html)
12:43:01	172976/172976	---M-Z	200	added ('OK')	text/css	etag:%222a3b0-5f3b1129c882f-gzip%22	https://html.vecurosoft.com/playrex/light/assets/css/fontawesome.min.css	C:/My%20Web%20Sites/Ersan/html.vecurosoft.com/playrex/light/assets/css/fontawesome.min.css	(from https://html.vecurosoft.com/playrex/light/index.html)
12:43:02	162949/162949	---M-Z	200	added ('OK')	text/css	etag:%2227c85-5f3b1129def8e-gzip%22	https://html.vecurosoft.com/playrex/light/assets/css/style.css	C:/My%20Web%20Sites/Ersan/html.vecurosoft.com/playrex/light/assets/css/style.css	(from https://html.vecurosoft.com/playrex/light/index.html)
12:43:02	5760/5760	---M--	200	added ('OK')	image/svg+xml	etag:%221680-5f3b112d98175%22	https://html.vecurosoft.com/playrex/light/assets/img/logo-loader.svg	C:/My%20Web%20Sites/Ersan/html.vecurosoft.com/playrex/light/assets/img/logo-loader.svg	(from https://html.vecurosoft.com/playrex/light/index.html)
12:43:02	5877/5877	---M--	200	added ('OK')	image/svg+xml	etag:%2216f5-5f3b112d971d5%22	https://html.vecurosoft.com/playrex/light/assets/img/logo-dark.svg	C:/My%20Web%20Sites/Ersan/html.vecurosoft.com/playrex/light/assets/img/logo-dark.svg	(from https://html.vecurosoft.com/playrex/light/index.html)
12:43:02	31769/31769	---M-Z	200	added ('OK')	text/html	etag:%227c19-5f3b1128c1d16-gzip%22	https://html.vecurosoft.com/playrex/light/about.html	C:/My%20Web%20Sites/Ersan/html.vecurosoft.com/playrex/light/about.html	(from https://html.vecurosoft.com/playrex/light/index.html)
12:43:02	25808/25808	---M-Z	200	added ('OK')	text/html	etag:%2264d0-5f3b1129302b3-gzip%22	https://html.vecurosoft.com/playrex/light/match.html	C:/My%20Web%20Sites/Ersan/html.vecurosoft.com/playrex/light/match.html	(from https://html.vecurosoft.com/playrex/light/index.html)
12:43:03	21735/21735	---M-Z	200	added ('OK')	text/html	etag:%2254e7-5f3b112929553-gzip%22	https://html.vecurosoft.com/playrex/light/match-details.html	C:/My%20Web%20Sites/Ersan/html.vecurosoft.com/playrex/light/match-details.html	(from https://html.vecurosoft.com/playrex/light/index.html)
12:43:03	29573/29573	---M-Z	200	added ('OK')	text/html	etag:%227385-5f3b112961f92-gzip%22	https://html.vecurosoft.com/playrex/light/team.html	C:/My%20Web%20Sites/Ersan/html.vecurosoft.com/playrex/light/team.html	(from https://html.vecurosoft.com/playrex/light/index.html)
12:43:03	22315/22315	---M-Z	200	added ('OK')	text/html	etag:%22572b-5f3b11295b232-gzip%22	https://html.vecurosoft.com/playrex/light/team-details.html	C:/My%20Web%20Sites/Ersan/html.vecurosoft.com/playrex/light/team-details.html	(from https://html.vecurosoft.com/playrex/light/index.html)
12:43:03	18042/18042	---M-Z	200	added ('OK')	text/html	etag:%22467a-5f3b112940c52-gzip%22	https://html.vecurosoft.com/playrex/light/price-plan.html	C:/My%20Web%20Sites/Ersan/html.vecurosoft.com/playrex/light/price-plan.html	(from https://html.vecurosoft.com/playrex/light/index.html)
12:43:04	22753/22753	---M-Z	200	added ('OK')	text/html	etag:%2258e1-5f3b1128d45f5-gzip%22	https://html.vecurosoft.com/playrex/light/blog.html	C:/My%20Web%20Sites/Ersan/html.vecurosoft.com/playrex/light/blog.html	(from https://html.vecurosoft.com/playrex/light/index.html)
12:43:04	25160/25160	---M-Z	200	added ('OK')	text/html	etag:%226248-5f3b1128d0775-gzip%22	https://html.vecurosoft.com/playrex/light/blog-details.html	C:/My%20Web%20Sites/Ersan/html.vecurosoft.com/playrex/light/blog-details.html	(from https://html.vecurosoft.com/playrex/light/index.html)
12:43:04	20897/20897	---M-Z	200	added ('OK')	text/html	etag:%2251a1-5f3b112939ef3-gzip%22	https://html.vecurosoft.com/playrex/light/player-details.html	C:/My%20Web%20Sites/Ersan/html.vecurosoft.com/playrex/light/player-details.html	(from https://html.vecurosoft.com/playrex/light/index.html)
12:43:04	36514/36514	---M-Z	200	added ('OK')	text/html	etag:%228ea2-5f3b11296cb71-gzip%22	https://html.vecurosoft.com/playrex/light/tournament-details.html	C:/My%20Web%20Sites/Ersan/html.vecurosoft.com/playrex/light/tournament-details.html	(from https://html.vecurosoft.com/playrex/light/index.html)
12:43:04	24773/24773	---M-Z	200	added ('OK')	text/html	etag:%2260c5-5f3b112900514-gzip%22	https://html.vecurosoft.com/playrex/light/faq.html	C:/My%20Web%20Sites/Ersan/html.vecurosoft.com/playrex/light/faq.html	(from https://html.vecurosoft.com/playrex/light/index.html)
12:43:05	23395/23395	---M-Z	200	added ('OK')	text/html	etag:%225b63-5f3b112952592-gzip%22	https://html.vecurosoft.com/playrex/light/shop.html	C:/My%20Web%20Sites/Ersan/html.vecurosoft.com/playrex/light/shop.html	(from https://html.vecurosoft.com/playrex/light/index.html)
12:43:05	22818/22818	---M-Z	200	added ('OK')	text/html	etag:%225922-5f3b11294c7d2-gzip%22	https://html.vecurosoft.com/playrex/light/shop-details.html	C:/My%20Web%20Sites/Ersan/html.vecurosoft.com/playrex/light/shop-details.html	(from https://html.vecurosoft.com/playrex/light/index.html)
12:43:05	19944/19944	---M-Z	200	added ('OK')	text/html	etag:%224de8-5f3b1128e0175-gzip%22	https://html.vecurosoft.com/playrex/light/cart.html	C:/My%20Web%20Sites/Ersan/html.vecurosoft.com/playrex/light/cart.html	(from https://html.vecurosoft.com/playrex/light/index.html)
12:43:05	22691/22691	---M-Z	200	added ('OK')	text/html	etag:%2258a3-5f3b1128e3ff5-gzip%22	https://html.vecurosoft.com/playrex/light/checkout.html	C:/My%20Web%20Sites/Ersan/html.vecurosoft.com/playrex/light/checkout.html	(from https://html.vecurosoft.com/playrex/light/index.html)
12:43:06	14590/14590	---M-Z	200	added ('OK')	text/html	etag:%2238fe-5f3b1128f39f4-gzip%22	https://html.vecurosoft.com/playrex/light/error.html	C:/My%20Web%20Sites/Ersan/html.vecurosoft.com/playrex/light/error.html	(from https://html.vecurosoft.com/playrex/light/index.html)
12:43:06	22241/22241	---M-Z	200	added ('OK')	text/html	etag:%2256e1-5f3b1128efb75-gzip%22	https://html.vecurosoft.com/playrex/light/contact.html	C:/My%20Web%20Sites/Ersan/html.vecurosoft.com/playrex/light/contact.html	(from https://html.vecurosoft.com/playrex/light/index.html)
12:43:06	5999/5999	---M--	200	added ('OK')	image/svg+xml	etag:%22176f-5f3b112d79d15%22	https://html.vecurosoft.com/playrex/light/assets/img/logo-2-dark.svg	C:/My%20Web%20Sites/Ersan/html.vecurosoft.com/playrex/light/assets/img/logo-2-dark.svg	(from https://html.vecurosoft.com/playrex/light/index.html)
12:43:06	17596/17596	---M--	200	added ('OK')	image/jpeg	etag:%2244bc-5f3b1140b1b52%22	https://html.vecurosoft.com/playrex/light/assets/img/widget/gal-1-1.jpg	C:/My%20Web%20Sites/Ersan/html.vecurosoft.com/playrex/light/assets/img/widget/gal-1-1.jpg	(from https://html.vecurosoft.com/playrex/light/index.html)
12:43:07	14426/14426	---M--	200	added ('OK')	image/jpeg	etag:%22385a-5f3b1140b1b52%22	https://html.vecurosoft.com/playrex/light/assets/img/widget/gal-1-2.jpg	C:/My%20Web%20Sites/Ersan/html.vecurosoft.com/playrex/light/assets/img/widget/gal-1-2.jpg	(from https://html.vecurosoft.com/playrex/light/index.html)
12:43:07	15478/15478	---M--	200	added ('OK')	image/jpeg	etag:%223c76-5f3b1140c05b2%22	https://html.vecurosoft.com/playrex/light/assets/img/widget/gal-1-3.jpg	C:/My%20Web%20Sites/Ersan/html.vecurosoft.com/playrex/light/assets/img/widget/gal-1-3.jpg	(from https://html.vecurosoft.com/playrex/light/index.html)
12:43:07	20160/20160	---M--	200	added ('OK')	image/jpeg	etag:%224ec0-5f3b1140c24f2%22	https://html.vecurosoft.com/playrex/light/assets/img/widget/gal-1-4.jpg	C:/My%20Web%20Sites/Ersan/html.vecurosoft.com/playrex/light/assets/img/widget/gal-1-4.jpg	(from https://html.vecurosoft.com/playrex/light/index.html)
